D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1866.0,0.0,0.0,,0,0.0,0.0,0,-63487.9627011013,,,,0.0,,0,0.0,1.0,3327.429264768437,,24.0,39958865274.44503,48.0,,0.0,,0.0,0.0,-131698.92957160017,1663968.8748283517,0.0,2.0,-57329.76726815564,1.25,,,104.72111681461273,,,,,,,2.0,1.0,,0.0,2,,,,,7.3,5320806.622384321,669570.0,2231.9,186.10956473154184,,,0
1998.0,0.0,,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,2.0,1208.2766958487732,,26.0,43472.0,55.0,89598.0,0.0,0.0,-474604466754.7813,0.0,-131254.86981571928,-1433841.2486832677,,796772.8021770812,0.28,,,98108.0341574845,93.17891789143466,,,,,,-254677.59778149734,2.0,1.0,0.0,0.0,2,,,,,7.1,,590664.0,1968.88,23.075012528804365,2761.502715344518,2800.0,1
1907.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0.0,4.0,2139.481844483415,,1.0,3600.0,26.0,78000.0,0.0,0.0,83040.0,0.0,25670.905717994552,-144659.17034839746,0.0,2.0,0.35,1.25,0.35,0.52,87.78685273414307,234162.0762219342,0.4729215237196463,0.7,,-443910.952558196,-165114.40122035885,1.0,1.0,0.0,0.0,18,0.11,6.0,,,18.0,1279054.9420272857,630901.7,2426.55,146.67945642418047,4030.6454813300375,2800.0,1
2008.0,1.0,,0.0,0,0.0,0.0,0,0.0,0.0,-179718.2305136052,0.0,0.0,0.0,1,0.0,3.0,3010.3538605786175,825.55,0.0,0.0,,98000.0,0.0,0.0,56250.0,0.0,,8460.717808372341,0.0,4.0,,1.25,0.24,,-40.54688936265883,0.6,0.6678802197314517,,,,,159258.574969397,1.0,1.0,15.0,2,3.51,3.8,,,16.7,706830.8291816567,965804.5,3359.32,195.4383210301397,4204.732101269849,2800.0,1
1960.0,1.0,,,0,0.0,,0,0.0,0.0,0.0,0.0,1.0,-543969.385624379,0,,3.0,1088.4011622553626,0.0,0.0,0.0,14.0,19600.0,0.0,0.0,0.0,18000.0,31644.99922126945,-77218.10759875784,0.0,2.0,0.26,1.25,0.26,19143.096856257944,,160510.67098176637,0.47589750127446295,0.74,,,,1.0,1.0,2.0,1.0,4,0.38,6.1,,,11.0,-1554273.7093080552,287250.0,1149.0,294.6465501714064,2882.5377797145957,2800.0,1
2016.0,1.0,,0.0,,0.0,0.0,,0.0,,641254.0584140819,75007.43944911979,1.0,0.0,0,0.0,2.0,1622.4211309942418,,0.0,0.0,14.0,29400.0,-19983504.850027755,3000.0,81600.0,0.0,9840.796583035408,2692196.1510441583,0.0,,0.3,1.25,0.3,0.3,35.18664666995055,63991.29470626657,0.622117216867406,0.81,,,,1.0,1.0,0.0,0.0,12,0.04,3.5,,,11.1,-762258.8850586023,192150.0,823.5,147.64453577378887,2717.455270736635,2800.0,1
1988.0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,-34540.144211754414,,3016.0,0.0,0.0,36.0,254598.0,0.0,0.0,0.0,0.0,197485.4815906239,-147366.7876885445,0.0,2.0,0.26,1.25,0.26,0.32,-46.1804132705037,-46801.22922884757,0.47938927091070055,0.68,,,,,1.0,0.0,,4,0.07,4.6,,,9.4,,1246400.0,3116.0,-0.2866669980961376,4387.649240574265,2800.0,0
,1.0,0.0,0.0,,0.0,0.0,0,0.0,-424300.6522559471,346934.02646381943,0.0,1.0,0.0,0,0.0,274655.53747201315,1196.7993249330555,0.0,0.0,0.0,42.0,-28862174404.73073,0.0,0.0,0.0,0.0,-125749.72069694105,871760.8936520009,,3.0,0.31,1.25,0.31,0.24,7.113950657919849,0.77,0.58067944306038,0.77,,,,1.0,1.0,1.0,0.0,4,0.04,5.89,,-122806.520086386,7.3,3653304.3732338436,,1197.1,83.19200949732439,2721.4033700725804,2800.0,1
2013.0,1.0,0.0,,0,0.0,0.0,0,0.0,0.0,0.0,,1.0,0.0,0,0.0,1.0,261.7461800373156,,0.0,0.0,8.0,9600.0,8.0,9600.0,0.0,109200.0,26042.21340841177,-1359568.3290551521,,2.0,0.28,1.25,0.28,532502.429030686,24.39807777240254,0.7,0.4432315899235406,,,,,1.0,1.0,1.0,0.0,1,,0.0,,,7.5,-6051208010370.381,91284.0,608.56,328.56400830943534,2981.3959531514347,2800.0,0
1925.0,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,1.0,233495.6297306906,,0.0,,,3113535.3369695004,-58.67256641978315,277.0,,0.0,,29100.0,0.0,0.0,33552.0,4320.0,-138376.12759284477,-2630934847364.5283,4176.0,,0.26,1.25,0.22,0.33,21.156062040179748,0.66,0.49252897103931004,0.68,,,,1.0,1.0,0.0,0.0,5,0.16,3.0,,,1260.0,5795496.050726628,405150.0,1110.0,285.7251431429601,2872.758761573723,2800.0,1
,1.0,0.0,34469.281139239974,0,-27234.20819788204,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,3104254.9304304756,0.0,39.0,58520.0,0.0,0.0,0.0,0.0,72404.8222643892,1373145.6191003378,0.0,2.0,0.45,1.25,0.45,216860.21688886688,-79.02649973339909,1.14,0.8639925955832903,0.75,,,,1.0,1.0,1.0,0.0,2,0.07,0.99,,,7.2,-1491679.99310748,325200.0,1084.0,112.48593247333469,2837.1590333436793,2800.0,1
1948.0,0.0,0.0,0.0,0,30533.849842900894,0.0,0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,1533997943.5567458,98550.0,0.0,0.0,0.0,7200.0,-47722.81017166174,,19200.0,1.0,0.35,1.25,,0.29,-44530461.998505086,0.7,0.38881770204128424,0.57,,,,-342156.04156672413,1.0,1.0,0.0,,,,,,10.35,2023584.609406352,713700.0,2379.0,245.94354489935083,2920.7994923584424,2800.0,1
,0.0,0.0,0.0,1,0.0,0.0,0,0.0,316465.1821705838,0.0,0.0,,0.0,0,0.0,2.0,1379.3403415752273,0.0,0.0,0.0,45.0,70875.0,1.0,24627217861.4662,27840.0,7440.0,,1979628.9174261056,,190039.10768995032,0.28,1.25,0.28,-28745.609953888375,54.23495574317083,-296554.9806998385,0.5503287142229949,0.74,,,,1.0,,,0.0,,0.04,2.5,,,10.8,,567375.0,2002.5,115.90976520697842,2951.4509863394474,2800.0,1
1957.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,0,229970.97631911866,2.0,,0.0,9074672.167495742,0.0,,116475042213.95224,0.0,0.0,0.0,16800.0,-84051.53825324785,-141266.36276364466,12000.0,4.0,0.24,1.25,112841.42564292983,0.22,67.622688830582,0.6,0.9805963603072276,1.3,,,,1.0,1.0,2.0,0.0,2,,6.6,,,7.35,82001.24141501635,25200.0,84.0,,2989.5817442724842,2800.0,1
-54385644.95299857,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,,750.5497517658139,308.39,5.0,21549562825.000134,10.0,-7436943225.558408,0.0,0.0,0.0,30240.0,-35379.7968926006,-1824035863962.154,1860936811681.0002,2.0,,1.25,0.26,,84.11493584022242,0.66,0.4807089498942828,0.74,,,,1.0,,469700.8181829062,0.0,6,0.04,3.8,,,21.2,,382956.0,1595.65,,4002.4637415157204,2800.0,1
136830802.22105247,1.0,0.0,0.0,0,0.0,0.0,0,0.0,,0.0,,1.0,107319.43739688881,0,,3.0,632.8075700580765,0.0,,0.0,,28000.0,24.0,42000.0,9960.0,32880.0,18829.49109727492,1004856.0627222927,19200.0,4.0,0.24,1.25,0.24,0.42,9.932588570422835,0.6,0.6576958174789742,1.05,,,,1.0,1.0,,7.0,6,1.74,7.6,,,10.8,,525600.0,1980.45,186.15658169398642,-150128587.0006875,2800.0,1
-116097726.36535059,0.0,0.0,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0,,2.0,,0.0,0.0,0.0,42.0,57600.0,0.0,-17208089912.827366,0.0,1377000.0,56722.26660921634,4855135.001948239,326000.0,1.0,0.31,1.25,141337.35275034368,0.3,57.097340047920156,0.77,0.4115141543293073,,,,,1.0,1.0,0.0,0.0,3,0.07,4.7,,,3.6,3012668.368364917,732717.0,2586.06,-23.817650788701485,2785.2222831357994,2800.0,1
88139896.75496043,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,0.0,0.0,-786823.766589658,0.0,0,47860.089795007916,6.0,2990.2921015801858,,0.0,0.0,12.0,-65045644853.31142,0.0,0.0,0.0,,3504.521506202902,-2611598.2594270753,80640.0,2.0,,1.25,0.26,0.64,-31.302060363038493,0.66,0.45285332161620273,0.68,,,,1.0,1.0,0.0,,18,0.18,2.5,,,,,,3010.0,390.43110165544556,,2800.0,0
13503522.667241108,1.0,0.0,0.0,0,0.0,0.0,0,,0.0,-303242.47588959534,0.0,1.0,0.0,0,0.0,2.0,2017.7900807570252,,,0.0,23.0,36800.0,6.0,6000.0,0.0,94350.0,15384.126478040358,,193800.0,2.0,0.43,1.25,,149661.8807075404,-48.65328460010272,1.08,0.7162527643142799,0.7,,,,1.0,1.0,1.0,0.0,6,0.16,4.3,,,10.65,2276162.834679804,409590.0,,108.36406279185974,,2800.0,1
1894.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,371835.28833327617,0.0,-346600.1522704717,0.0,0,0.0,,,,12620556.524440756,0.0,36.0,58700.0,12.0,11520.0,0.0,0.0,101297.41091580095,489166880929.8168,6840.0,,0.24,1.25,0.24,0.37,,0.6,0.5903326119046745,0.99,,,-149798.77234912897,1.0,1.0,0.0,0.0,4,0.05,0.6,,,14.4,1470275.5330704034,318689.66,2915.2,31.72104508182801,2697.8098658067747,2800.0,1
2014.0,,0.0,0.0,0,0.0,0.0,0,,,0.0,0.0,0.0,1.0,0,0.0,2.0,1141.4892710514248,,0.0,0.0,60.0,88578.0,0.0,0.0,,140232.0,,-349897.3059823145,137784.0,393966.0316506896,0.28,1.25,,0.3,-82.69279766083442,0.7,0.4762302532989581,0.74,,,,1.0,182160.1936555783,2.0,0.0,3,0.08,1.0,,,10.26,5309124.546812145,348935.0,1395.74,-89.40085267450506,2610.932809218146,2800.0,0
1959.0,1.0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0.0,-616474.5094964389,0,0.0,2.0,2561.0323478028267,0.0,26.0,14400.0,8.0,16000.0,12.0,27920.0,0.0,66000.0,,,0.0,4.0,0.24,1.25,0.24,0.5,8.908041572006212,-109445.5357224839,0.8082600380947675,,,,,1.0,,,8.0,,0.76,10.5,,,12.6,-1580313.6997750858,,1273.56,140.6026188954613,2583.252579131052,2400.0,1
1887.0,0.0,0.0,0.0,0,3048.141165653946,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,3.0,2254.358902822739,,0.0,54541919906.81439,27.0,37838.0,,0.0,12144.0,1464.0,-85054.0134660528,1071638.5247365818,10296.0,2.0,0.28,1.25,,0.3,108.60654901961045,,,,,,,-133816.55527772955,,2.0,0.0,3,,-3870322.026875725,,,10.89,-2321189.1553895213,322500.0,1290.0,,2600.9634197781647,2800.0,1
2013.0,0.0,0.0,0.0,0,0.0,0.0,0,46278.61578494286,1.0,,0.0,1.0,0.0,0,0.0,0.0,-314815616.1700151,,0.0,5335160728.778418,16.0,42000.0,10.0,12000.0,,14400.0,,,0.0,1.0,0.28,1.25,,0.35,107.35499038019515,0.7,0.49004388793032344,,,-359504.3773109984,,1.0,1.0,0.0,0.0,1,,,,,,-744633.939824651,148470.0,593.88,333.1089193300602,2936.7280157497025,2800.0,1
2019.0,1.0,,0.0,0,0.0,0.0,0,,,0.0,0.0,-93681.83702040667,-88230.995662437,1,0.0,2.0,1801.6360527707575,,0.0,0.0,34.0,59500.0,,8400.0,0.0,0.0,15365.676738963986,-1254841576011.943,0.0,4.0,0.24,1.25,0.22,,85.26235065803209,,,,,,,2.0,1.0,0.0,3.0,0,0.59,5.2,,,,2714516.7367247883,1681920.0,2160.0,5.105739391422361,2941.4869886155743,2810.0,1
1909.0,1.0,0.0,,0,0.0,0.0,0,0.0,-183495.20650154643,0.0,0.0,19119.428055565095,,0,0.0,5.0,3958.0544923734333,0.0,19.0,,22.0,,2.0,-25893419877.174816,278039624308.31976,7080.0,,2451988.778162306,12799.2,1.0,0.3,1.25,0.3,0.64,131219754.78082907,0.75,,0.65,,,,1.0,1.0,,0.0,5,0.13,5.0,,79848.1697270544,,560415387607.6798,783160.0,3132.64,40.059971872188726,4275.118037535161,2800.0,1
1998.0,1.0,0.0,0.0,0,0.0,0.0,0,-41125.72131881953,0.0,1.0,0.0,0.0,0.0,0,0.0,3.0,4537.791040659686,,0.0,0.0,47.0,155041.0,0.0,0.0,,0.0,122228.60441162661,2502073885273.3174,0.0,3.0,,1.25,,0.57,19.91480447192632,0.77,0.6861165609290877,0.83,,,,1.0,1.0,2.0,0.0,12,0.14,-848014.5091782552,,,15.45,3550308.6807226986,1086757.0,,,4238.619598209306,2800.0,0
2012.0,1.0,0.0,0.0,0,0.0,,0,0.0,0.0,-574858.2939576523,,0.0,1.0,0,0.0,3.0,1865.7774235656111,1115.0,10.0,,0.0,0.0,10.0,40000.0,0.0,0.0,-97215.28615123715,-458395.73266231734,63000.0,1.0,-18175.12316504229,1.25,0.34,0.57,-73.74838049249777,0.86,,0.34,,,,1.0,,1.0,5.0,5,48615314.626450345,3.7,,,1650.0,-3514514.710475673,669120.0,,172.51633274077005,4407.660268125505,2800.0,1
2017.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,-360937.02391920245,0.0,0,0.0,2.0,1447.746061732212,,0.0,0.0,24.0,,6.0,6480.0,0.0,0.0,55351.294733679795,-564793812944.1393,0.0,3.0,,1.25,,0.22,17.98130208447637,,,,,,,2.0,1.0,0.0,0.0,,,,,,7.6,-1963118.2974350883,,756.0,385.2757041238644,-492582889.1450074,2800.0,1
1913.0,687510.7764713955,,0.0,1,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,1731.0977870248078,171.6,,0.0,26.0,40950.0,5.0,-38555831411.61629,0.0,648000.0,119415.78426665574,5367576.113367667,-260151180780.17252,3.0,87380.63562818863,1.25,0.32,0.22,-38.7404053736213,0.8,0.7135711406685498,0.84,,,,1.0,1.0,0.0,0.0,4,0.02,3.2,,-285120.96292793687,3.6,,280350.0,934.5,296.9280532912577,2670.2352337386383,2800.0,1
1981.0,1.0,,0.0,0,-27637.496003152875,0.0,0,0.0,321758.04301045835,0.0,0.0,0.0,1.0,0,0.0,,2555.6934466321745,0.0,,7000.0,32.0,48000.0,0.0,0.0,,,-412.3190895493317,1063429.8703302252,,4.0,0.24,1.25,0.24,0.41,-111.59670508063296,0.6,0.7779460871514707,1.3,,64892.927309507715,,1.0,1.0,0.0,0.0,3,0.05,2.0,,,10.5,1606600.1797301434,442729.0,1908.66,169.62792560131405,2879.796012243766,2800.0,0
1933.0,1.0,0.0,0.0,0,0.0,,0,0.0,,0.0,0.0,1.0,0.0,,0.0,,2052.5936803590484,0.0,0.0,0.0,,-50408006295.921974,0.0,30807547478.630707,0.0,,104580.43859436526,-1069099.2754053338,0.0,,,1.25,0.31,0.35,90.9658347536215,,0.6515383580602826,0.89,,,,275743.65778818,1.0,0.0,0.0,3,,6.2,,,9.7,-5531824.728964514,,798.0,106.71084219479954,2784.0245444688694,,1
1933.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,0,0.0,-746736.4412054294,5417.328109883149,844.34,21.0,39444.4,42.0,116625.0,193370390.2895524,0.0,0.0,0.0,,1408406.5679835505,0.0,1.0,0.3,1.25,0.3,0.64,-21.05580219222437,253713.9062723211,0.437470508538489,0.65,,,-108825.66109963496,1.0,1.0,-954037.9891179692,0.0,6,0.03,3.8,,,15.2,7863087.889605617,1206391.5,5026.57,277.72906686169733,-44496359.34079589,2800.0,0
1977.0,-329845.3951201202,,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,0,0.0,2.0,-2214586019.930957,,15.0,30507512667.40559,30.0,54000.0,0.0,0.0,0.0,0.0,95636.39634941172,535283.518415425,,2.0,0.3,1.25,,0.33,-68.75611834221071,,,,,,-159598.4315680519,,1.0,0.0,0.0,2,7551910.590813316,,,,7.8,1433445.0128441416,394632.0,1315.44,70.10401785912356,2620.555113110863,2800.0,1
2019.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,362853.8358035864,0,0.0,2.0,411.62339200316,,,3000.0,38.0,57000.0,9.0,9120.0,0.0,54684.0,57485.90383091575,2100375.277986696,0.0,2.0,0.28,1.25,0.28,0.33,-0.4312748409213367,0.7,0.4801395058201987,0.74,,,,1.0,1.0,2.0,0.0,8,0.03,-2744047.7879681927,,,7.75,411859.47856929805,322575.0,1173.0,,2759.517527508008,2800.0,1
1900.0,0.0,0.0,0.0,1,0.0,0.0,0,,0.0,0.0,0.0,,,0,0.0,-2201416.317954347,2203.0649975850615,,0.0,0.0,16.0,22400.0,4.0,5600.0,0.0,0.0,78787.65186016777,2105058.7470915765,0.0,2.0,0.26,1.25,0.26,0.29,104.03971266572661,52716.94230167399,0.5733685338112336,0.9,,,,1.0,,0.0,0.0,,0.05,4.2,,,,-3967565.9748365683,148104.0,987.36,,2742.6483157485927,2800.0,1
2009.0,1.0,0.0,0.0,0,-59159.61403696239,0.0,0,0.0,0.0,0.0,0.0,,0.0,0,0.0,-333751.3349507723,1084.9249270573437,401.0,,0.0,18.0,74002978498.02223,0.0,0.0,0.0,18720.0,-4408.714730649546,-1722504.5166325206,,4.0,0.24,1.25,0.24,0.65,-87.78143494978059,0.6,0.8085825289961169,1.3,,,,342798.4607953702,,2.0,-2684647.7252965327,,,4.8,,,19.45,-3718595.240164036,410400.0,1710.0,228.61081680322843,-86000704.42254187,2800.0,0
2008.0,1.0,0.0,0.0,,0.0,,0,0.0,,0.0,-331790.40933967475,1.0,0.0,0,0.0,3.0,,,,2800.0,16.0,24000.0,39.0,55125.0,,177120.0,121832.99853027595,2189969.2282864936,16080.0,1.0,0.24,1.25,0.24,0.41,,65656.49798047912,0.3491469066964536,0.5,,,,1.0,1.0,,0.0,12,,8.9,,,10.5,754132.4805349773,582770.0,2913.85,-36.44028010353789,,2800.0,1
1970.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,-607340.2167365412,,,1.0,0,0.0,2.0,-237.07622878411308,,4.0,5600.0,,9800.0,0.0,0.0,0.0,0.0,101567.80608981196,2374908.177162841,,1180694.1765457366,0.23,1.25,,0.31,50.80970188247778,0.66,0.5009280087833199,0.74,,,,1.0,,,2.0,1,,,,,7.2,-4726733267056.231,42922.5,171.69,328.03124919658796,2615.7337306861295,2800.0,0
1980.0,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,0.0,0.0,533382.8616551652,,0,0.0,6.0,708.9607112577191,0.0,0.0,0.0,14.0,22400.0,,-9824302542.774672,0.0,0.0,-27904.005424078874,2630547.911756728,0.0,2.0,-15024.28752800098,1.25,0.26,0.7,91318782.2343116,0.6,0.3506668164424585,0.58,,,,1.0,1.0,0.0,2.0,2,0.66,4.3,,,21.4,-2942287691192.207,354.49,2642.16,78.3299778157495,3006.171003146042,,1
1918.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,,0.0,0.0,-163079.6135472684,1.0,0,0.0,2.0,3700.2006322023653,,-17647441.3318967,29400.0,28.0,67200.0,7.0,,0.0,7200.0,102645.92901979008,-1326227.3163440884,20640.0,3.0,0.24,1.25,0.3,-19195.149427779317,-22.41227876728586,0.5,0.5967729826306111,0.68,,,,1.0,-150411.52013691695,0.0,4.0,4,1.09,6.0,,,7.2,3669680.1521358937,,829.5,284.14515089051963,,2800.0,0
1887.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,1.0,,0.0,-490570.1871986385,,0,0.0,1.0,716.7448938515465,,0.0,,68.0,194500.0,0.0,,70800.0,0.0,98311.95708786204,1368363.341196469,,3.0,,1.25,,0.25,93.8271429980654,,,,,,,2.0,1.0,1.0,0.0,2,,,,,5.65,4072537.3017941928,651520.0,1746.2,43.160049206772925,-568099866.120435,2800.0,0
1895.0,,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,,0.0,0,0.0,,3221.886431341154,,7749523.423217272,0.0,61.0,85400.0,4.0,11068751267.136528,0.0,0.0,-28981.32580706553,5091862.046742396,0.0,1.0,,1.25,,0.29,-9.573551601524578,,,,,403238.46259293676,,2.0,1.0,1.0,0.0,1,,,,,10.6,5595987.4292144235,931782.0,3105.94,,,2800.0,1
2002.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0,0.0,2.0,999887516.1097677,0.0,0.0,0.0,-1435092429.7771394,108125.0,-149043296.8549158,0.0,92125.0,0.0,81117.07205592003,1059726.7971539134,0.0,4.0,0.24,1.25,0.22,0.32,-0.27579250127604893,0.6,0.6221737953715348,0.75,,,,1.0,1.0,2.0,0.0,1,0.04,,,,15.95,6300687.439307846,1618086.25,1451.64,27.467711675050182,2929.4952621150924,2800.0,1
2020.0,1.0,,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,2057.991929221129,146.25,0.0,,38.0,45600.0,9.0,8640.0,3000.0,4319.76,43815.05838701443,980837.5548836049,5880.0,3.0,0.32,1.5,0.32,0.42,,0.8,0.6335981159293563,0.8,,,432433.5147640623,1.0,1.0,,0.0,7,-3462119.3311046655,6.0,,,11.8,5169161.9934458155,373681.0,1603.15,106.71059975540587,2796.7067352277945,2800.0,1
1997.0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,576304.7033420383,788.192569243384,0.0,0.0,,24.0,38400.0,0.0,-1342319128.0239081,53250.0,0.0,158613.15157586132,-764929.2247928579,0.0,2.0,0.37,1.25,0.37,0.35,17.546235008658876,61122.847219783645,0.760338601638981,,,,,,1.0,1.0,0.0,3,0.01,6.0,,,10.5,5323431.248844493,458065.0,1616.7,216.6731161310461,2844.2503967733214,2800.0,1
,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,118780.04684885048,,0.0,0.0,,0.0,1.0,-986105976.0624326,0.0,,0.0,,,0.0,0.0,0.0,0.0,-41000.58268672442,1881706.1155916145,0.0,1.0,0.28,1.25,0.28,0.19,32.56342229228389,0.7,0.3802903792703013,0.57,,,348507.8975521632,1.0,1.0,1.0,6.0,0,3.57,3.5,,,6.0,284618.67589790374,34375.0,125.0,138.3009143861909,2798.325578790007,,1
,1.0,0.0,26331.29628486954,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,-111.16568866320688,0.0,3.0,3600.0,10.0,12000.0,0.0,0.0,0.0,0.0,-8047.109839999408,-987716.5365825845,0.0,,0.24,1.25,0.24,,40.069244228182846,0.6,0.7686727775235522,1.3,,,,1.0,1.0,-93861.02446629237,4.0,1,1.17,,,,7.5,5498716.534543864,150850.0,431.0,,2801.1611287914407,2800.0,1
46936949.44410612,0.0,,0.0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,,0,0.0,,443.8388366301549,0.0,16.0,4950.0,,8742970651.945793,6.0,7560.0,-145603222451.55103,11040.0,-89041.90253422117,2871161.444337384,0.0,3.0,0.28,1.25,0.24,0.22,-40.93418249710111,0.6,,0.86,,,,1.0,-262121.44610501136,0.0,0.0,54,0.07,3060548.6782193165,,,7.2,2062108.7165319873,391426.0,2915.41,192.12544317020465,2970.9682813975232,,0
1990.0,,0.0,0.0,0,0.0,0.0,0,0.0,-845929.5232199378,0.0,0.0,1.0,,0,0.0,3.0,2180.1860902426083,,,-25385646925.662197,,120000.0,0.0,0.0,0.0,421440.0,123053.1318235462,253128.5224203579,0.0,3.0,,1.25,,0.59,22.548686848669835,,,,,,,-243607.47639069785,2.0,208427.61850307568,0.0,3,,,,,10.8,1319016.9412033167,744535.0,2978.14,286.3463736647457,2682.5988216979895,2800.0,1
2023.0,1.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,3317112004.355182,,0.0,,6.0,8400.0,656693588.3880337,11200.0,0.0,0.0,154631.5193463592,-459700.79238458956,-406262711548.3007,1.0,0.37,1.25,,0.42,39.94545934189652,0.93,0.6101227383125306,0.64,,,,1.0,1.0,503998.08577021444,,3,0.2,5.5,,,10.5,-2889503.1134249046,98610.0,847.8,372.54723677461027,3004.122434141517,2800.0,1
,1.0,0.0,-2023.799994562277,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,166354.96928748206,4.0,,438.36,12.0,21380.0,,57600.0,322603763.58956337,0.0,16560.0,0.0,-6366.742187163385,1268549.701737998,,-743404.905148048,0.24,1.25,-15320.193962445295,0.61,5.6065318715719465,0.6,0.9175067308928948,1.6,,,,1.0,1.0,-539324.8658546634,0.0,6,0.09,3.5,,,18.0,2472586.1749724587,687780.0,2641.5,341.34486776886536,4015.267357767834,2800.0,0
2010.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,146791.32970123933,1951.3105075516614,2165.0,7.0,16800.0,20.0,48000.0,0.0,0.0,,0.0,-66380.00730086237,-2570442.418579814,0.0,,9909.684024694976,1.25,0.28,0.39,-81570570.0120607,0.7,0.6647456354761778,1.3,,,,,1.0,1.0,0.0,5,0.08,7.0,,,14.4,5898773.097386751,411350.0,,175.99344084282734,,2800.0,1
90441747.69296014,0.0,0.0,,1,0.0,0.0,0,0.0,0.0,0.0,0.0,235877.7251253861,0.0,0,-94276.9554836898,3.0,1706.405079064094,,0.0,0.0,38.0,40432.0,,0.0,0.0,0.0,7800.965136811545,1325810.5220432393,0.0,-896169.1996018011,0.28,1.25,,0.4,-45.877703396187506,,0.3687892444088412,0.57,,,,-212352.4595090493,,1.0,-3295451.94654269,,0.08,0.0,,,10.2,-1396294.1824570992,422100.0,1407.0,47.791651175384374,2707.8640875604865,2800.0,1
,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,1.0,4.0,2242.330133177621,563.92,22.0,39600.0,28.0,51750.0,8.0,9600.0,10080.0,59040.0,128977.02585189982,,35520.0,3.0,0.24,1.25,0.24,0.38,51.331347898637524,0.6,0.57243649090909,0.99,,,,1.0,1.0,0.0,0.0,5,0.19,2.8,,,,4086063.224182197,920208.0,3067.36,137.80773060137838,2974.3884638126697,2800.0,1
