D_floorTAGround,D_Demand,D_MaxCl,D_NeutralDepth,D_sd1,D_td0,D_sds,D_patitionwall,D_nonstructure,D_Ty,D_windows,D_Tx,D_I,D_475Acc,D_basintype,D_CLlarge,D_CLsmall,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_Dbuild,D_Y3brickwall,D_StructureSystem_RC,D_Y4brickwall,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_isR
,0.24,0.52,4.3,,1.3,0.24,1.0,2.0,44.128769522555295,1.0,0.64,1.25,0.24,4.0,11.0,,19.2,7774389.88908078,987550.0,3798.0,353.3220114515652,4102.066453598558,,,,1.0,2312498.8943654764,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3665.7465906064303,0.0,,36.0,86400.0,6.0,3600.0,,,132746.97088759008,1
545.28,0.26,0.15,4.0,0.4580948914758188,0.74,0.66,1.0,1.0,26.54492709964089,1.0,0.7,,0.26,2.0,0.0,6.0,21.5,,790656.0,3271.68,224.67404878572063,,2800.0,1900.0,,1.0,2366659.62346582,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,1.0,0.0,0.0,5.0,2993.553690752872,0.0,,,84825.0,0.0,,,,97992.80063624428,1
402.48,0.28,0.26,3.9,0.7975306639296051,1.3,0.8,0.0,,,1.0,0.42,1.25,0.32,4.0,18.0,0.0,10.8,1116547.5457004467,,1109.31,134.08729022165792,2918.4794020595614,2800.0,2007.0,,1.0,717542.4569041701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,,0.0,,,93600.0,,14080.0,,,56970.42337428682,1
,0.24,,4.5,,1.6,,1.0,0.0,,1.0,0.41,1.25,,,0.0,3.0,14.4,2056471.7482505683,537765.0,985.95,9.764960119856852,2681.431031782798,2800.0,2011.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,,0.0,,,,,,,32375.0,0.0,,32400.0,,98912.17311009493,1
0.0,0.44,0.04,0.0,0.8613590332613018,0.75,1.1,1.0,,81.52408130859035,1.0,,1.25,0.44,1.0,0.0,2.0,7.2,5100596.595990587,,642.0,320.3870469006774,2589.733420514326,2800.0,2010.0,9600.0,,2163877.5078907767,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1885.596993920204,2.0,,14.0,21000.0,11.0,15000.0,9552.0,,109942.46583130457,1
0.0,0.28,0.03,1.5,0.4790047777775088,0.7,0.7,1.0,0.0,87.8326525308826,1.0,0.22,1.25,0.28,,0.0,3.0,7.2,1909917.045882319,333300.0,1212.0,117.709328152655,2811.707726583548,2800.0,2005.0,,0.0,1968421.1512009008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,,,,,8640.0,,3720.0,73173.33965350167,1
,0.22,,4.3,,,0.55,1.0,0.0,14.394052368546095,1.0,0.41,1.25,0.22,2.0,0.0,4.0,16.7,2370657.177213675,398868.0,1071.27,226.8034843296555,2785.894471729568,2800.0,1985.0,,1.0,964952.260103976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3.0,,7.0,,14.0,30625.0,,5000.0,,,83019.84417575921,0
,0.24,0.26,6.0,0.6806589373911833,1.05,0.6,1.0,1.0,,,,1.25,0.24,,0.0,,16.0,5627008.2767703,,,307.37506131707926,,2800.0,,39375.0,1.0,1689408.5305500347,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,48.0,130026.0,0.0,,,15000.0,163775.8595115433,1
0.0,0.31,,6.5,0.6361738123847539,0.83,0.77,1.0,,82.64580120193318,,0.22,1.25,0.31,3.0,,15.0,7.2,6609945.915008232,716707.2,,101.20920788010292,2920.977810902664,2800.0,2002.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,4383.740251194984,4.0,,84.0,100800.0,15.0,14400.0,,20040.0,,1
0.0,0.2,,1.1,0.2842429531414253,0.6,0.5,,0.0,86.61079166250565,1.0,,1.25,0.2,1.0,6.0,0.0,,2617483.880779987,170100.0,756.0,186.40603436252047,3005.45144223657,2800.0,2018.0,23040.0,,1281590.6683481685,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,3003.5785229121598,8.0,11500.0,18.0,,0.0,,,31200.0,29755.658320481627,1
,0.4,0.61,,0.4434361556151484,0.56,0.8,1.0,2.0,101.2118845823049,1.0,0.39,1.25,0.4,3.0,,4.0,,,1272400.5,4847.24,25.30016510589755,3460.1243197744448,2380.0,1908.0,,1.0,1979624.610537746,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3.0,2768.6051597989767,,71400.0,34.0,,0.0,,33120.0,,67260.15924744768,1
184.44,,0.03,8.6,0.6613174521081804,1.05,0.6,,,86.16212328075336,1.0,0.3,1.25,0.24,4.0,0.0,4.0,11.8,4072098.1499428535,291352.0,1092.57,109.50954399698156,,,2008.0,,1.0,2450341.2073782133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,,0.0,,18.0,28350.0,0.0,,,,,1
,,,,,,,1.0,0.0,44.27511904263984,1.0,,1.25,0.45,2.0,,3.0,10.4,4990281.901317336,,492.0,297.141754407042,2738.2021148015147,2800.0,2012.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,715.9597263682142,0.0,,14.0,18784.0,,,24150.0,,,1
0.0,,0.03,2.5,0.5945234079695801,,,1.0,1.0,17.70009487431439,1.0,0.31,1.25,,3.0,,2.0,7.2,1603834.6137816412,140647.5,562.59,50.85138926669987,2863.923993620534,,1973.0,33000.0,0.0,936313.068717362,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,,0.0,,16.0,19200.0,0.0,,,5160.0,76337.37010246768,1
,0.3,0.08,,0.5221921065679549,0.65,,1.0,1.0,81.75875051109185,1.0,0.53,1.25,,1.0,0.0,,18.0,5604712.001769073,2179603.5,9073.92,254.54582291488,4316.042605216902,2800.0,1911.0,,1.0,626352.8557599583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,6317.664921738628,,,,193800.0,0.0,,,,149107.87669122132,0
,,,,,,,1.0,0.0,,2.0,0.23,1.25,0.31,3.0,,4.0,7.5,1892057.7126445947,538925.0,2155.7,352.07210898497584,,2800.0,1950.0,36000.0,,1562916.5364547472,0.0,0.0,,0.0,0.0,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,3117.146717534106,,,60.0,94500.0,,4320.0,,,,1
,,,,,,,,,102.88158877884244,2.0,0.3,1.25,0.32,3.0,0.0,3.0,10.7,,242260.0,969.04,332.52748522608965,2997.267428418057,2800.0,1957.0,,0.0,1606977.8654747228,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0,1647.659887113275,0.0,,34.0,47600.0,9.0,8640.0,,,53008.45110528631,1
0.0,,0.04,3.2,,0.57,0.7,1.0,2.0,12.43038117545308,1.0,,1.25,0.28,1.0,0.0,6.0,8.0,2902732.365208028,,1413.65,117.44616143350676,2993.529974698995,2800.0,,15240.0,1.0,1170969.1184443552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,2.0,785.244649862407,0.0,,56.0,71400.0,3.0,4800.0,7560.0,29040.0,,1
,0.28,0.22,3.7,0.6171836041272432,1.05,0.6,,1.0,2.6674473537593184,1.0,0.52,1.25,0.28,4.0,0.0,,18.0,5230561.743389423,1645500.0,5485.0,135.3284877991691,,2800.0,2013.0,,,1076498.2711259683,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4.0,5931.299893037712,,,55.0,129600.0,3.0,4500.0,,,,1
,0.24,0.21,8.5,,1.3,0.6,1.0,0.0,,1.0,0.54,1.25,0.24,4.0,0.0,,15.2,2427631.116784092,964250.0,4060.0,136.38877131246213,2734.56079541632,2800.0,2019.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,3.0,3580.2758284098286,,,51.0,80325.0,2.0,2500.0,,,152912.14452056738,1
,0.24,,5.6,0.8282803162685581,1.3,0.6,1.0,,27.298162110056985,1.0,0.41,1.25,0.24,4.0,12.0,1.0,16.8,1539458.090906297,1707160.0,4191.05,29.53615774069728,4134.915699279266,2800.0,1960.0,,1.0,2200038.4891862697,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3767.572982029054,0.0,,,230148.03,,,28600.0,,,1
0.0,0.44,0.03,1.31,,0.94,1.1,1.0,,41.01934076933483,1.0,0.31,1.25,0.44,3.0,0.0,2.0,,,,,374.1419931068847,2872.406824202411,2800.0,2019.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,,0.0,,4.0,,18.0,20400.0,,4080.0,75550.94749374701,1
126.1,0.38,0.15,4.2,0.5555875541612133,0.59,0.96,1.0,0.0,,1.0,0.45,1.25,0.38,,0.0,4.0,3.55,2640689.3441974428,218475.0,873.9,,2839.6088557211324,,2009.0,,1.0,1760115.6041276576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,1437.7155178387816,0.0,,16.0,25600.0,2.0,2800.0,9120.0,6720.0,40994.55093167264,1
0.0,0.22,,3.0,0.4127265678266871,0.82,,1.0,,93.35955577391417,1.0,0.3,1.25,0.22,2.0,5.0,0.0,11.1,,152982.0,509.94,53.5451533115654,2702.7094128450044,2800.0,,,1.0,547765.9252380216,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,2.0,,0.0,,12.0,25200.0,1.0,1440.0,,6000.0,,0
,0.24,0.22,5.0,,1.6,,1.0,1.0,86.66795211903707,1.0,0.6,1.25,0.24,,0.0,5.0,17.4,,680620.0,2722.48,161.95643330350796,2753.3202095393526,2800.0,2005.0,,1.0,1954035.8286064928,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,4417.82968839094,0.0,,14.0,35000.0,14.0,,,,,0
,0.28,0.06,,0.5596820010163992,0.74,0.7,2.0,2.0,48.336783730354696,0.0,,1.25,0.28,2.0,0.0,1.0,7.9,5316115.975512683,,857.4,360.0696506400913,2906.2176098938567,,1895.0,,1.0,468029.60504939547,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,1801.5363359687692,,,35.0,,0.0,,,,,1
0.0,,0.04,2.59,0.6549585677031926,0.84,0.8,,,,1.0,0.21,1.25,0.32,3.0,,2.0,6.8,,,834.0,40.64792406210441,2777.012355953296,2800.0,1944.0,,,2330350.2593508386,0.0,,1.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,,0.0,,20.0,24000.0,0.0,,,,151042.85454826214,1
,,0.1,1.6,1.0018569709240934,0.94,,1.0,1.0,91.82605013198156,1.0,0.26,,0.44,3.0,0.0,4.0,7.2,,132939.0,886.26,355.11909544026565,2902.005500461149,2800.0,,,,1994964.7684103025,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,1245.2701085242245,0.0,,27.0,,9.0,13620.0,,,58995.7879788838,1
0.0,0.29,0.04,3.1,0.5939747049390565,0.57,0.72,0.0,1.0,94.72663292304992,1.0,0.58,1.25,0.29,2.0,0.0,,10.8,2345437.336608692,184345.2,1228.97,293.4359599024518,,2800.0,,,,2376453.7879929533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,1284.409199741372,2.0,5654.87,18.0,43200.0,0.0,,,,50392.22971750132,0
465.8,0.24,,5.9,0.7721729780125522,,0.6,,2.0,72.17111684086245,1.0,0.43,1.25,,4.0,2.0,4.0,11.3,,391300.0,1677.0,314.8998629190959,4288.355781646225,4200.0,1936.0,,1.0,1896166.6667092969,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,,10.0,24000.0,10.0,24000.0,2.0,4800.0,,,,1
309.2,0.24,,5.5,0.6332479186039527,1.05,,1.0,1.0,45.87940571564156,1.0,0.32,1.25,0.24,4.0,,2.0,,,,1190.7,54.35874326647769,2312.8651250423814,2240.0,,,1.0,6208075.4684580695,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,930.3346731645836,0.0,,28.0,49000.0,0.0,,,,,1
277.0,0.24,0.21,4.8,0.989968452355511,1.6,,1.0,2.0,102.64042439157284,1.0,0.65,1.25,0.24,4.0,0.0,6.0,19.45,6953835.550113313,,1681.0,284.14515089051963,,2800.0,1933.0,11520.0,,2280475.051652152,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,5.0,966.062109353668,6.0,14400.0,11.0,,0.0,,,,140354.0232971806,1
0.0,0.32,0.03,8.1,0.6277922672688451,,0.81,1.0,1.0,8.079385162331825,1.0,0.32,1.25,0.32,,,2.0,7.5,1559919.7564624734,180265.0,653.7,33.67594256057322,2869.124805605939,2800.0,1977.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,2.0,1306.0086508882584,0.0,,25.0,34100.0,0.0,,23580.0,21885.0,,1
0.0,0.24,0.13,4.39,0.5534715935388468,0.99,0.6,1.0,0.0,65.76155958726275,1.0,0.4,1.25,0.24,,0.0,12.0,16.08,,,2105.58,155.73901423732113,3998.8167689882,2800.0,1966.0,,1.0,1817663.775807282,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,13.0,29600.0,13.0,31200.0,0.0,,,,,1
0.0,0.36,0.03,3.8,,,,1.0,,50.786413349906006,2.0,,1.25,0.24,,,12.0,13.5,,513000.0,2160.0,,,2800.0,1948.0,,,591737.3818270168,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,26.0,,0.0,,,,116464.72545006714,1
,0.36,0.61,1.31,0.4416091845003672,0.74,,1.0,2.0,18.82122170582207,1.0,0.28,1.25,0.31,3.0,0.0,2.0,19.2,4350170.933098489,1655820.0,4166.59,177.8292488638134,2275.0859726067183,2800.0,1940.0,,1.0,2264402.0028712554,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2624.640865461881,24.0,,14.0,28000.0,0.0,,37440.0,,88924.49395518901,1
,,,3.5,0.3938266828952179,0.75,1.02,,,35.40218561373277,,0.18,1.25,0.24,3.0,0.0,3.0,13.1,,,943.2,299.12642317184856,2656.001899765636,2800.0,1922.0,,1.0,2196200.089202645,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1435.402632052539,,,19.0,33600.0,4.0,,,,124493.68305896324,1
,,0.01,2.6,0.6736063375417676,0.7,0.93,1.0,0.0,42.24945927109573,1.0,0.22,,0.37,2.0,0.0,6.0,7.12,2062925.001289636,443400.0,1478.0,171.39587800514025,2961.458902950293,2800.0,,,1.0,679783.6788997769,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,2.0,,,,,,0.0,,37440.0,,,1
0.0,0.29,0.03,3.8,,0.83,0.72,1.0,0.0,67.79082473407506,1.0,0.24,1.25,0.29,3.0,0.0,3.0,8.1,1104222.9014093904,243100.0,884.0,305.1377819125644,2684.26512321472,2800.0,1965.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,,16.0,,0.0,,,,38248.57690907773,1
316.56,0.24,0.38,9.6,0.7980032815447148,1.3,0.6,1.0,0.0,82.58993236860452,1.0,0.51,1.25,0.24,4.0,,6.0,18.0,2283154.064486834,300551.5,1265.48,271.8842399457421,2948.4281616813496,2800.0,1989.0,,1.0,774312.245621904,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,4.0,1910.6997000008355,,4900.0,20.0,36500.0,3.0,6075.0,9960.0,,88043.10095513097,1
,,0.01,4.7,0.5043484767706827,,0.82,1.0,0.0,25.53559638697616,1.0,0.63,1.25,0.33,3.0,0.0,11.0,14.4,2602241.8794895075,1519700.0,6078.8,72.17399946828274,4108.045997917354,2800.0,1909.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,3.0,6204.238366254614,,48060.0,36.0,56700.0,7.0,8400.0,,,29609.04600669432,1
,0.31,0.08,3.3,0.4715827713729771,0.6,0.77,1.0,,106.20770201442195,,,1.25,0.31,,0.0,5.0,16.0,9822642.26945082,1082695.0,4347.87,68.1199157100938,4303.88076574705,2800.0,1973.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4690.775002258613,27.0,66950.0,44.0,107800.0,4.0,8000.0,,,,1
0.0,0.24,0.05,2.3,0.2578953174965566,,0.6,1.0,,,1.0,0.38,1.5,0.24,1.0,0.0,3.0,12.0,4412944.166809018,2240600.0,4607.0,52.97409904639704,4329.038179592808,2800.0,2001.0,,1.0,1122097.8648164803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,4941.975358527832,,,10.0,,,,,,67287.83735725557,0
557.4,0.24,,2.7,0.641011061869248,1.05,,1.0,2.0,58.02262244771479,1.0,0.46,1.25,0.24,4.0,0.0,6.0,23.4,,696750.0,2787.0,450.2509337101781,2879.0065768296126,2800.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,5.0,,0.0,,20.0,67280.0,0.0,,,,197216.22368827247,0
,,0.08,0.8,0.4607203715930926,0.56,0.8,1.0,1.0,,1.0,0.24,1.25,0.36,2.0,0.0,2.0,,,,,365.2125278842033,2700.71239510874,2800.0,,,0.0,2085068.179829042,0.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,6.0,,16.0,,4.0,,,,139340.01441462687,0
,0.31,,,0.5981226523236828,0.83,0.77,1.0,2.0,,1.0,0.36,1.25,0.31,3.0,0.0,2.0,,,567180.0,1890.6,198.23203321788208,4007.451007713805,2800.0,1995.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,2.0,3065.647654769048,0.0,,44.0,79855.0,,,,,39666.14017796746,1
,,0.77,1.9,0.6278918657833447,0.84,0.8,1.0,0.0,44.43627495607382,1.0,0.34,1.25,0.32,3.0,6.0,0.0,,6454558.24346691,,698.4,220.22513044493968,3000.784584003565,2800.0,1902.0,,1.0,1120695.9916718204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,2.0,1064.5056377064943,,,34.0,47600.0,5.0,5000.0,7560.0,,53421.32685326916,0
0.0,0.34,0.26,,0.5726960863268746,0.68,0.86,1.0,0.0,53.821035119264,1.0,,1.25,0.34,1.0,0.0,4.0,14.8,,439213.5,,136.22846803131762,2817.3534756274144,2800.0,1957.0,,1.0,528764.8550945465,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,,,,4.0,,,,,,148089.9951059777,0
172.8,,0.04,2.9,0.7090392865634801,0.63,1.14,0.0,0.0,13.013525995518206,1.0,0.31,1.25,0.45,1.0,0.0,9.0,,5331188.936901378,,683.96,338.52759880355705,2801.779345977688,2800.0,1953.0,28332.0,,537565.63354511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,19.0,42150.0,0.0,,26880.0,,136438.7479545858,1
0.0,0.39,0.03,,0.9616229271202836,0.93,0.98,1.0,1.0,107.89087807389564,1.0,0.22,1.25,0.39,3.0,,8.0,,4767215.400545791,287590.5,1278.18,244.1746606652543,2900.060089816265,2800.0,,15840.0,1.0,2343576.9051863384,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,2508.340220823422,0.0,,48.0,57600.0,,1440.0,,4320.0,154908.91950194706,1
19.71,0.31,0.03,3.6,0.6358843365648381,0.83,0.77,1.0,1.0,27.98311760593822,1.0,0.22,1.25,,3.0,0.0,8.0,7.2,4739916.4822637215,279950.0,1018.0,64.0468656590736,,2800.0,1957.0,,1.0,2427858.206951175,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,697.31131094658,0.0,,38.0,,0.0,,,,108184.62192697312,1
,0.28,0.18,0.9,0.4708154776243963,0.74,0.7,,1.0,40.581125368472,1.0,0.32,1.25,,2.0,0.0,4.0,12.0,5217684.116829768,1115208.0,3717.36,125.3762999264906,2755.6179062176025,,1996.0,,1.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,2.0,4212.160676915625,4.0,4500.0,48.0,92400.0,0.0,,,,43059.06945113285,1
0.0,0.31,,4.4,,0.83,0.77,1.0,1.0,66.69462406016184,1.0,0.22,1.25,0.31,3.0,0.0,4.0,7.2,1345496.4864215257,,931.2,163.3349927443978,2973.3805337499502,2800.0,1969.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,,30.0,36000.0,,,,,65037.87516096808,1
,,,,0.663138757229061,0.84,0.8,,1.0,38.50517004023486,1.0,,1.25,0.32,,0.0,3.0,11.1,5311733.560722865,469200.0,1977.0,274.0136334250612,3989.033588114474,2800.0,2009.0,,0.0,2413168.7366666887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,3.0,,21.0,,,50400.0,0.0,,,,100581.35615151183,0
352.0,0.35,,6.8,0.5382626367354815,0.59,0.88,1.0,0.0,31.4536163697649,1.0,0.42,1.25,0.35,1.0,0.0,7.0,10.8,6692763.202480556,524300.0,2247.0,112.95766427365632,2710.84554365834,,2000.0,,1.0,1338232.7866833324,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,1885.398399396889,0.0,,38.0,73150.0,,,,,85089.5770353919,1
,0.28,0.09,4.5,0.4578607196372141,0.7,0.7,1.0,1.0,28.994953416886894,1.0,0.57,1.25,,4.0,0.0,5.0,,8758318.649361188,704480.0,2966.7,186.88146815510532,4076.7392475061433,2800.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4132.978617266412,0.0,,24.0,115200.0,0.0,,,,100455.8917224425,0
276.97,0.24,,4.26,0.9992721596697928,1.6,0.6,1.0,1.0,57.53579584397932,,0.54,1.25,0.24,4.0,0.0,5.0,15.2,,1006200.0,3354.0,159.69187185466492,2952.177130959277,2800.0,2011.0,,1.0,981499.9066403756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,4.0,4124.899085986549,0.0,,30.0,82500.0,9.0,,,,70994.478324126,1
,0.36,0.01,0.8,0.6194612664624158,0.7,0.91,1.0,0.0,29.33018973921198,1.0,,1.25,0.36,,0.0,5.0,16.5,2793914.495030608,1068072.0,3560.24,213.41646984044053,4248.689272705307,2800.0,2001.0,,1.0,618895.8907451038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,,23.0,,37.0,,9.0,2000.0,,21636.0,155517.01786930597,1
135.0,0.22,0.09,5.9,,0.83,,1.0,,88.61221921572437,1.0,0.56,,,4.0,0.0,1.0,20.4,5217684.116829768,397638.0,1191.0,,2630.103741938424,2800.0,2007.0,,1.0,1641175.189579626,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,1150.8637112962451,5.0,,,24500.0,1.0,,,,112742.43470586489,0
,0.3,,5.0,0.6665967504510429,1.05,0.6,,,8.075574017747789,1.0,0.62,1.25,0.24,4.0,4.0,14.0,19.45,4312154.425961517,488975.0,3911.8,24.16898109641278,2641.2927183734405,2800.0,1989.0,,1.0,1050203.1415218073,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,4562.465912796136,,12210.0,32.0,76800.0,,3200.0,,10560.0,84198.13348273584,1
128.46,0.24,,8.0,0.6263415385732576,1.3,0.6,1.0,1.0,47.77187924676438,1.0,0.51,1.25,0.24,4.0,9.0,2.0,14.0,2910076.1853472563,246000.0,820.0,64.01763513398274,2506.43049698861,2311.0,1986.0,,1.0,1280538.7395833489,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,3.0,,0.0,,0.0,,0.0,,,,,1
0.0,0.45,0.03,4.75,0.8932718696571732,0.75,,1.0,,64.98594331890219,,0.3,,0.45,1.0,0.0,,7.0,,440032.5,1955.7,101.27917827405372,2806.469506700976,2800.0,1871.0,,0.0,,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3091.3100811127515,0.0,,46.0,,12.0,,,43200.0,85578.94824712539,1
,,0.01,3.1,0.9666272978855918,,1.1,1.0,0.0,89.46101787354006,1.0,0.29,1.25,0.44,3.0,0.0,2.0,6.8,2854870.0380394403,241470.0,,367.7572040104291,,2800.0,1923.0,,1.0,1530240.340282088,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,1204.4947062489916,0.0,,,33000.0,0.0,,,38352.0,,1
0.0,0.3,0.04,,0.5911866096948797,0.75,,1.0,,107.18582173473172,,0.23,1.25,0.3,2.0,0.0,2.0,7.6,2404978.516834812,384408.0,1281.36,96.30673358498032,2622.0597205029344,2800.0,1999.0,,1.0,6561318.65940356,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,797.6086290623135,8.0,,28.0,33600.0,,9600.0,,,50174.58330870117,1
640.9,0.26,0.05,2.2,0.4846048344226016,0.74,0.66,1.0,0.0,,1.0,0.58,1.25,0.26,2.0,,5.0,16.7,3347605.463851528,972750.0,4095.0,227.75615742448235,2651.3691836456164,2800.0,1968.0,12192.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,3.0,3181.8650440953497,20.0,68300.0,32.0,56000.0,2.0,3500.0,,,33414.73958346364,1
